   Time:sec   Load:kgf  Stroke:mm     Spare1     Spare2
  100.73500     89.863   33.57304    0.00000    0.00000
  100.90500     89.815   33.63064    0.00000    0.00000
  101.08000     89.795   33.68796    0.00000    0.00000
  101.25000     89.759   33.74462    0.00000    0.00000
  101.42000     89.730   33.80164    0.00000    0.00000
  101.58500     89.674   33.85765    0.00000    0.00000
  101.75500     89.630   33.91399    0.00000    0.00000
  101.93000     89.592   33.97167    0.00000    0.00000
  102.09000     89.565   34.02601    0.00000    0.00000
  102.27000     89.519   34.08499    0.00000    0.00000
  102.44500     89.476   34.14373    0.00000    0.00000
  102.61500     89.421   34.19998    0.00000    0.00000
  102.78000     89.385   34.25563    0.00000    0.00000
  102.95000     89.351   34.31196    0.00000    0.00000
  103.11500     89.322   34.36765    0.00000    0.00000
  103.28500     89.287   34.42292    0.00000    0.00000
  103.46000     89.244   34.48154    0.00000    0.00000
  103.63000     89.186   34.53844    0.00000    0.00000
  103.80000     89.140   34.59482    0.00000    0.00000
  103.96500     89.110   34.65075    0.00000    0.00000
  104.14000     89.075   34.70944    0.00000    0.00000
  104.31500     89.030   34.76647    0.00000    0.00000
  104.47500     88.996   34.82073    0.00000    0.00000
  104.64500     88.947   34.87743    0.00000    0.00000
  104.82000     88.905   34.93470    0.00000    0.00000
  104.97500     88.871   34.98741    0.00000    0.00000
  105.15000     88.840   35.04468    0.00000    0.00000
  105.32000     88.807   35.10273    0.00000    0.00000
  105.49000     88.755   35.15935    0.00000    0.00000
  105.67000     88.705   35.21846    0.00000    0.00000
  105.83500     88.665   35.27332    0.00000    0.00000
  106.01000     88.633   35.33133    0.00000    0.00000
  106.18000     88.598   35.38762    0.00000    0.00000
  106.34500     88.566   35.44339    0.00000    0.00000
  106.51500     88.516   35.50025    0.00000    0.00000
  106.68500     88.463   35.55659    0.00000    0.00000
  106.85000     88.419   35.61162    0.00000    0.00000
  107.02000     88.390   35.66918    0.00000    0.00000
  107.19500     88.363   35.72718    0.00000    0.00000
  107.36500     88.327   35.78315    0.00000    0.00000
  107.53000     88.273   35.83847    0.00000    0.00000
  107.70000     88.228   35.89513    0.00000    0.00000
  107.86500     88.187   35.95044    0.00000    0.00000
  108.03500     88.155   36.00613    0.00000    0.00000
  108.21000     88.121   36.06454    0.00000    0.00000
  108.38000     88.081   36.12210    0.00000    0.00000
  108.56000     88.019   36.18218    0.00000    0.00000
  108.72500     87.971   36.23652    0.00000    0.00000
  108.89500     87.929   36.29351    0.00000    0.00000
  109.07000     87.901   36.35184    0.00000    0.00000
  109.24000     87.875   36.40781    0.00000    0.00000
  109.40500     87.834   36.46443    0.00000    0.00000
  109.58000     87.773   36.52141    0.00000    0.00000
  109.75500     87.727   36.57970    0.00000    0.00000
  109.92000     87.679   36.63539    0.00000    0.00000
  110.08500     87.652   36.69070    0.00000    0.00000
  110.25500     87.619   36.74728    0.00000    0.00000
  110.42500     87.577   36.80264    0.00000    0.00000
  110.59000     87.522   36.85865    0.00000    0.00000
  110.76500     87.481   36.91666    0.00000    0.00000
  110.93500     87.439   36.97433    0.00000    0.00000
  111.10000     87.408   37.02932    0.00000    0.00000
  111.28000     87.358   37.08770    0.00000    0.00000
  111.45000     87.314   37.14473    0.00000    0.00000
  111.61500     87.262   37.20061    0.00000    0.00000
  111.78500     87.213   37.25634    0.00000    0.00000
  111.95500     87.174   37.31267    0.00000    0.00000
  112.14500     87.135   37.37617    0.00000    0.00000
  112.30500     87.092   37.42954    0.00000    0.00000
  112.46000     87.053   37.48229    0.00000    0.00000
  112.62500     86.998   37.53626    0.00000    0.00000
  112.78500     86.946   37.58966    0.00000    0.00000
  112.94500     86.904   37.64420    0.00000    0.00000
  113.10000     86.883   37.69549    0.00000    0.00000
  113.26500     86.849   37.75011    0.00000    0.00000
  113.43000     86.802   37.80453    0.00000    0.00000
  113.58500     86.745   37.85708    0.00000    0.00000
  113.74000     86.703   37.90845    0.00000    0.00000
  113.90500     86.661   37.96319    0.00000    0.00000
  114.07000     86.629   38.01847    0.00000    0.00000
  114.22500     86.597   38.07012    0.00000    0.00000
  114.39000     86.558   38.12438    0.00000    0.00000
  114.54500     86.496   38.17705    0.00000    0.00000
  114.71000     86.449   38.23200    0.00000    0.00000
  114.87500     86.406   38.28593    0.00000    0.00000
  115.03000     86.373   38.33835    0.00000    0.00000
  115.19500     86.348   38.39294    0.00000    0.00000
  115.34500     86.304   38.44308    0.00000    0.00000
  115.51000     86.254   38.49803    0.00000    0.00000
  115.67000     86.208   38.55237    0.00000    0.00000
  115.83500     86.160   38.60630    0.00000    0.00000
  115.99500     86.127   38.65930    0.00000    0.00000
  116.15500     86.101   38.71290    0.00000    0.00000
  116.31500     86.062   38.76594    0.00000    0.00000
  116.46500     86.018   38.81734    0.00000    0.00000
  116.63000     85.956   38.87230    0.00000    0.00000
  116.79500     85.913   38.92700    0.00000    0.00000
  116.96000     85.873   38.98126    0.00000    0.00000
  117.11500     85.844   39.03397    0.00000    0.00000
  117.27000     85.809   39.08586    0.00000    0.00000
  117.43500     85.772   39.14020    0.00000    0.00000
  117.59000     85.723   39.19177    0.00000    0.00000
  117.75500     85.677   39.24713    0.00000    0.00000
  117.92000     85.627   39.30183    0.00000    0.00000
  118.08500     85.595   39.35715    0.00000    0.00000
  118.25500     85.560   39.41279    0.00000    0.00000
  118.39500     85.523   39.46082    0.00000    0.00000
  118.57000     85.469   39.51785    0.00000    0.00000
  118.72500     85.425   39.56905    0.00000    0.00000
  118.89000     85.382   39.62506    0.00000    0.00000
  119.05000     85.348   39.67773    0.00000    0.00000
  119.21000     85.321   39.73097    0.00000    0.00000
  119.36500     85.287   39.78302    0.00000    0.00000
  119.52000     85.246   39.83574    0.00000    0.00000
  119.69000     85.194   39.89109    0.00000    0.00000
  119.85000     85.153   39.94401    0.00000    0.00000
  120.01500     85.126   39.99977    0.00000    0.00000
  120.17000     85.097   40.05195    0.00000    0.00000
  120.33000     85.057   40.10401    0.00000    0.00000
  120.49000     85.014   40.15757    0.00000    0.00000
  120.64500     84.967   40.20992    0.00000    0.00000
  120.81000     84.924   40.26560    0.00000    0.00000
  120.97000     84.889   40.31766    0.00000    0.00000
  121.14000     84.866   40.37399    0.00000    0.00000
  121.29500     84.829   40.42601    0.00000    0.00000
  121.45000     84.787   40.47799    0.00000    0.00000
  121.60500     84.742   40.52956    0.00000    0.00000
  121.76500     84.695   40.58357    0.00000    0.00000
  121.93500     84.650   40.63885    0.00000    0.00000
  122.09000     84.620   40.69082    0.00000    0.00000
  122.25500     84.584   40.74655    0.00000    0.00000
  122.41500     84.545   40.79954    0.00000    0.00000
  122.57000     84.497   40.85156    0.00000    0.00000
  122.72500     84.448   40.90272    0.00000    0.00000
  122.89000     84.412   40.95873    0.00000    0.00000
  123.05500     84.385   41.01246    0.00000    0.00000
  123.21000     84.349   41.06472    0.00000    0.00000
  123.36500     84.313   41.11682    0.00000    0.00000
  123.52500     84.269   41.16941    0.00000    0.00000
  123.69500     84.223   41.22582    0.00000    0.00000
  123.85000     84.185   41.27776    0.00000    0.00000
  124.01500     84.150   41.33340    0.00000    0.00000
  124.17500     84.125   41.38566    0.00000    0.00000
  124.33500     84.094   41.43935    0.00000    0.00000
  124.49000     84.055   41.49133    0.00000    0.00000
  124.64500     84.005   41.54363    0.00000    0.00000
  124.81500     83.953   41.59935    0.00000    0.00000
  124.97500     83.918   41.65239    0.00000    0.00000
  125.14000     83.895   41.70771    0.00000    0.00000
  125.30000     83.863   41.76070    0.00000    0.00000
  125.46000     83.819   41.81472    0.00000    0.00000
  125.61500     83.775   41.86628    0.00000    0.00000
  125.77500     83.737   41.91924    0.00000    0.00000
  125.94500     83.702   41.97553    0.00000    0.00000
  126.09500     83.676   42.02555    0.00000    0.00000
  126.26500     83.640   42.08319    0.00000    0.00000
  126.42000     83.606   42.13525    0.00000    0.00000
  126.58500     83.555   42.18926    0.00000    0.00000
  126.74000     83.511   42.24153    0.00000    0.00000
  126.90500     83.481   42.29619    0.00000    0.00000
  127.07000     83.443   42.35147    0.00000    0.00000
  127.22500     83.410   42.40312    0.00000    0.00000
  127.39000     83.370   42.45742    0.00000    0.00000
  127.54500     83.331   42.50939    0.00000    0.00000
  127.70500     83.283   42.56247    0.00000    0.00000
  127.86500     83.241   42.61644    0.00000    0.00000
  128.03000     83.210   42.67119    0.00000    0.00000
  128.17500     83.185   42.71905    0.00000    0.00000
  128.35001     83.141   42.77750    0.00000    0.00000
  128.50999     83.107   42.83038    0.00000    0.00000
  128.66499     83.050   42.88300    0.00000    0.00000
  128.82500     83.010   42.93600    0.00000    0.00000
  128.98000     82.973   42.98838    0.00000    0.00000
  129.15500     82.940   43.04537    0.00000    0.00000
  129.30000     82.905   43.09409    0.00000    0.00000
  129.47501     82.866   43.15242    0.00000    0.00000
  129.63499     82.816   43.20639    0.00000    0.00000
  129.79500     82.774   43.25906    0.00000    0.00000
  129.95000     82.739   43.31194    0.00000    0.00000
  130.11501     82.712   43.36525    0.00000    0.00000
  130.28000     82.680   43.42090    0.00000    0.00000
  130.42999     82.640   43.47096    0.00000    0.00000
  130.60500     82.586   43.52892    0.00000    0.00000
  130.75999     82.533   43.58192    0.00000    0.00000
  130.92000     82.500   43.63398    0.00000    0.00000
  131.06000     82.478   43.68180    0.00000    0.00000
  131.24500     82.439   43.74290    0.00000    0.00000
  131.39500     82.408   43.79215    0.00000    0.00000
  131.55499     82.365   43.84612    0.00000    0.00000
  131.71500     82.320   43.90013    0.00000    0.00000
  131.89000     82.273   43.95842    0.00000    0.00000
  132.03999     82.245   44.00755    0.00000    0.00000
  132.20500     82.207   44.06217    0.00000    0.00000
  132.37000     82.178   44.11716    0.00000    0.00000
  132.52499     82.138   44.17016    0.00000    0.00000
  132.68500     82.087   44.22250    0.00000    0.00000
  132.84000     82.051   44.27444    0.00000    0.00000
  133.01500     82.010   44.33244    0.00000    0.00000
  133.16000     81.988   44.38043    0.00000    0.00000
  133.32500     81.956   44.43607    0.00000    0.00000
  133.48000     81.918   44.48817    0.00000    0.00000
  133.64000     81.863   44.54141    0.00000    0.00000
  133.80000     81.820   44.59408    0.00000    0.00000
  133.95000     81.787   44.64495    0.00000    0.00000
  134.13499     81.756   44.70540    0.00000    0.00000
  134.28000     81.726   44.75494    0.00000    0.00000
  134.44501     81.690   44.80899    0.00000    0.00000
  134.61000     81.641   44.86394    0.00000    0.00000
  134.77499     81.599   44.91922    0.00000    0.00000
  134.92999     81.566   44.97136    0.00000    0.00000
  135.10500     81.538   45.02928    0.00000    0.00000
  135.25999     81.511   45.08134    0.00000    0.00000
  135.42000     81.476   45.13388    0.00000    0.00000
  135.57500     81.436   45.18692    0.00000    0.00000
  135.74001     81.394   45.24012    0.00000    0.00000
  135.90500     81.361   45.29617    0.00000    0.00000
  136.05499     81.343   45.34517    0.00000    0.00000
  136.23000     81.315   45.40375    0.00000    0.00000
  136.38499     81.281   45.45581    0.00000    0.00000
  136.53999     81.243   45.50819    0.00000    0.00000
  136.70000     81.202   45.56123    0.00000    0.00000
  136.86000     81.164   45.61377    0.00000    0.00000
  137.03000     81.133   45.67084    0.00000    0.00000
  137.17500     81.115   45.71878    0.00000    0.00000
  137.34500     81.085   45.77508    0.00000    0.00000
  137.50500     81.048   45.82872    0.00000    0.00000
  137.66499     81.011   45.88270    0.00000    0.00000
  137.82500     80.978   45.93581    0.00000    0.00000
  137.99001     80.950   45.99011    0.00000    0.00000
  138.15500     80.926   46.04580    0.00000    0.00000
  138.30499     80.902   46.09610    0.00000    0.00000
  138.48000     80.869   46.15480    0.00000    0.00000
  138.64000     80.823   46.20702    0.00000    0.00000
  138.79500     80.795   46.25969    0.00000    0.00000
  138.95500     80.762   46.31195    0.00000    0.00000
  139.13499     80.745   46.37199    0.00000    0.00000
  139.28000     80.722   46.42063    0.00000    0.00000
  139.44000     80.685   46.47363    0.00000    0.00000
  139.60500     80.645   46.52898    0.00000    0.00000
  139.76500     80.611   46.58259    0.00000    0.00000
  139.92500     80.583   46.63567    0.00000    0.00000
  140.07500     80.562   46.68589    0.00000    0.00000
  140.25999     80.537   46.74691    0.00000    0.00000
  140.39999     80.511   46.79482    0.00000    0.00000
  140.56000     80.475   46.84777    0.00000    0.00000
